,avgdegree,degreeSD,mindegree,maxdegree,scenario,rewiring,type
534,12.406250000000002,5.970706676836721,5.875,33.125,bridge,diff,cl
535,12.406250000000002,5.966894091434997,5.875,33.125,bridge,diff,cl
536,12.406250000000002,5.966894091434997,5.875,33.125,bridge,diff,cl
537,12.406250000000002,5.966894091434997,5.875,33.125,bridge,diff,cl
538,12.418750000000001,5.9703341630988085,5.875,33.0,bridge,diff,cl
539,12.418750000000001,5.9703341630988085,5.875,33.0,bridge,diff,cl
540,12.425,5.968264263182688,5.875,33.0,bridge,diff,cl
541,12.43125,5.972231298894756,5.875,33.0,bridge,diff,cl
542,12.4375,5.971565856724058,5.875,33.0,bridge,diff,cl
543,12.4375,5.971565856724058,5.875,33.0,bridge,diff,cl
544,12.4375,5.968784365159259,5.875,33.0,bridge,diff,cl
545,12.450000000000001,5.956947576435286,5.875,33.0,bridge,diff,cl
546,12.450000000000001,5.956947576435286,5.875,33.0,bridge,diff,cl
547,12.456250000000002,5.956493650517528,5.875,33.0,bridge,diff,cl
548,12.462500000000002,5.948916539894893,5.875,32.875,bridge,diff,cl
549,12.462500000000002,5.947198378451656,5.875,32.875,bridge,diff,cl
550,12.462500000000002,5.947198378451656,5.875,32.875,bridge,diff,cl
551,12.462500000000002,5.947198378451656,5.875,32.875,bridge,diff,cl
552,12.462500000000002,5.9435676299597695,5.875,32.75,bridge,diff,cl
553,12.475000000000001,5.930057203033475,5.875,32.75,bridge,diff,cl
554,12.475000000000001,5.930057203033475,5.875,32.75,bridge,diff,cl
555,12.475000000000001,5.930057203033475,5.875,32.75,bridge,diff,cl
556,12.475000000000001,5.929678819740981,5.875,32.75,bridge,diff,cl
557,12.481250000000001,5.915326401204836,5.875,32.75,bridge,diff,cl
558,12.49375,5.886797957357248,6.0,32.5,bridge,diff,cl
559,12.48125,5.886135905042229,6.0,32.5,bridge,diff,cl
560,12.48125,5.886135905042229,6.0,32.5,bridge,diff,cl
561,12.48125,5.884499020346927,6.0,32.5,bridge,diff,cl
562,12.487499999999999,5.88184525625877,5.875,32.375,bridge,diff,cl
563,12.487499999999999,5.88184525625877,5.875,32.375,bridge,diff,cl
564,12.493749999999999,5.8775536026901625,5.875,32.375,bridge,diff,cl
565,12.487499999999999,5.8759994817430865,5.875,32.375,bridge,diff,cl
566,12.487499999999999,5.8759994817430865,5.875,32.375,bridge,diff,cl
567,12.487499999999999,5.876477977173332,5.875,32.375,bridge,diff,cl
568,12.487499999999999,5.876477977173332,5.875,32.375,bridge,diff,cl
569,12.487499999999999,5.876477977173332,5.875,32.375,bridge,diff,cl
570,12.487499999999999,5.876477977173332,5.875,32.375,bridge,diff,cl
571,12.487499999999999,5.876477977173332,5.875,32.375,bridge,diff,cl
572,12.487499999999999,5.876477977173332,5.875,32.375,bridge,diff,cl
573,12.487499999999999,5.880291577257767,5.875,32.375,bridge,diff,cl
574,12.493749999999999,5.878352660386702,5.875,32.375,bridge,diff,cl
575,12.493749999999999,5.878352660386702,5.875,32.375,bridge,diff,cl
576,12.493749999999999,5.87231349413274,5.875,32.375,bridge,diff,cl
577,12.50625,5.857930360413662,5.875,32.25,bridge,diff,cl
578,12.50625,5.857930360413662,5.875,32.25,bridge,diff,cl
579,12.518749999999999,5.8640502337673945,5.875,32.25,bridge,diff,cl
580,12.5125,5.868653387908951,5.875,32.25,bridge,diff,cl
581,12.5125,5.868226457659634,5.875,32.25,bridge,diff,cl
582,12.51875,5.851930176869172,5.875,32.25,bridge,diff,cl
583,12.51875,5.851930176869172,5.875,32.25,bridge,diff,cl
584,12.512500000000001,5.844639418253875,5.875,32.25,bridge,diff,cl
585,12.512500000000001,5.837905702759684,5.875,32.125,bridge,diff,cl
586,12.512500000000001,5.8372178998328454,5.875,32.125,bridge,diff,cl
587,12.50625,5.832232037413586,5.875,32.125,bridge,diff,cl
588,12.50625,5.831037545250901,5.875,32.125,bridge,diff,cl
589,12.50625,5.820290088141981,5.875,32.125,bridge,diff,cl
590,12.51875,5.813051757752454,5.875,32.125,bridge,diff,cl
591,12.51875,5.819654793061082,5.875,32.125,bridge,diff,cl
592,12.51875,5.814797308114896,5.875,32.125,bridge,diff,cl
593,12.53125,5.824294358107824,5.875,32.125,bridge,diff,cl
594,12.537500000000001,5.824972680857579,5.875,32.125,bridge,diff,cl
595,12.55,5.833865449639148,5.75,32.125,bridge,diff,cl
596,12.55,5.838692246662866,5.75,32.125,bridge,diff,cl
597,12.55,5.838692246662866,5.75,32.125,bridge,diff,cl
598,12.55625,5.837266174094909,5.75,32.125,bridge,diff,cl
599,12.56875,5.837390289251322,5.75,32.125,bridge,diff,cl
600,11.024999999999999,5.732158200925869,1.0,29.0,bridge,same,FB
601,11.056249999999999,5.727362760323093,1.0,29.125,bridge,same,FB
602,11.09375,5.734449131241787,1.0,29.125,bridge,same,FB
603,11.10625,5.712786159953948,1.0,29.0,bridge,same,FB
604,11.125,5.695224011707328,1.0,29.0,bridge,same,FB
605,11.1625,5.705553513903953,1.0,29.0,bridge,same,FB
606,11.18125,5.717774511412607,1.0,29.25,bridge,same,FB
607,11.19375,5.723259154316162,1.0,29.25,bridge,same,FB
608,11.20625,5.711564548178446,1.0,29.25,bridge,same,FB
609,11.23125,5.7276457070478815,1.0,29.375,bridge,same,FB
610,11.25,5.722475782260656,1.0,29.375,bridge,same,FB
611,11.26875,5.709910413811175,1.0,29.375,bridge,same,FB
612,11.2875,5.695170307130731,1.0,29.5,bridge,same,FB
613,11.3375,5.698015200520221,1.0,29.375,bridge,same,FB
614,11.362499999999999,5.670020475680038,1.0,29.25,bridge,same,FB
615,11.4,5.6800568383568795,1.0,29.25,bridge,same,FB
616,11.41875,5.676405352306513,1.0,29.25,bridge,same,FB
617,11.44375,5.650257648313173,1.0,29.25,bridge,same,FB
618,11.456249999999997,5.672414450629669,1.0,29.25,bridge,same,FB
619,11.48125,5.680228910485433,1.0,29.375,bridge,same,FB
620,11.525000000000002,5.687756888626123,1.0,29.375,bridge,same,FB
621,11.55,5.684326979137076,1.0,29.25,bridge,same,FB
622,11.575000000000001,5.678151258101683,1.0,29.375,bridge,same,FB
623,11.58125,5.688933876979733,1.0,29.375,bridge,same,FB
624,11.612499999999999,5.706407582801045,1.0,29.375,bridge,same,FB
625,11.593750000000002,5.682438537918575,1.0,29.25,bridge,same,FB
626,11.625000000000002,5.706654198968884,1.0,29.375,bridge,same,FB
627,11.65,5.678775049809538,1.0,29.125,bridge,same,FB
628,11.6625,5.688737076533244,1.0,29.125,bridge,same,FB
629,11.6875,5.685449002889685,0.875,29.0,bridge,same,FB
630,11.71875,5.702978434724265,1.0,29.0,bridge,same,FB
631,11.73125,5.710241857048724,1.0,29.0,bridge,same,FB
632,11.737499999999999,5.697124750953954,1.0,28.75,bridge,same,FB
633,11.75625,5.705845948199521,1.0,28.625,bridge,same,FB
634,11.78125,5.6761911518026,1.0,28.5,bridge,same,FB
635,11.781250000000002,5.650516668765663,1.0,28.375,bridge,same,FB
636,11.79375,5.657949510187789,1.0,28.375,bridge,same,FB
637,11.80625,5.651102733056386,1.0,28.375,bridge,same,FB
638,11.83125,5.637627002455775,1.125,28.375,bridge,same,FB
639,11.8625,5.649006181454665,1.25,28.25,bridge,same,FB
640,11.893749999999999,5.660386555049895,1.25,28.25,bridge,same,FB
641,11.91875,5.66491538009144,1.25,28.25,bridge,same,FB
642,11.931249999999999,5.666629600910152,1.25,28.25,bridge,same,FB
643,11.937499999999998,5.650794432733033,1.25,28.25,bridge,same,FB
644,11.962499999999999,5.647365864297169,1.375,28.25,bridge,same,FB
645,11.993750000000002,5.65756827056795,1.375,28.375,bridge,same,FB
646,12.006250000000001,5.657505742210139,1.5,28.375,bridge,same,FB
647,12.01875,5.671054862649191,1.5,28.375,bridge,same,FB
648,12.018749999999999,5.670406798799013,1.5,28.375,bridge,same,FB
649,12.018749999999999,5.690040578319011,1.5,28.5,bridge,same,FB
650,12.024999999999999,5.699338669756952,1.5,28.5,bridge,same,FB
651,12.03125,5.679632135407685,1.5,28.375,bridge,same,FB
652,12.062500000000002,5.670416932568719,1.5,28.25,bridge,same,FB
653,12.0625,5.643160116936222,1.5,28.125,bridge,same,FB
654,12.08125,5.645422891786333,1.625,28.25,bridge,same,FB
655,12.087499999999999,5.620832985025843,1.625,28.25,bridge,same,FB
656,12.0875,5.605968674017931,1.625,28.0,bridge,same,FB
657,12.11875,5.609334679856983,1.625,28.0,bridge,same,FB
658,12.15,5.5767267737806,1.625,27.75,bridge,same,FB
659,12.168750000000001,5.564735686638559,1.625,27.75,bridge,same,FB
660,12.2125,5.558187485203116,1.625,27.875,bridge,same,FB
661,12.225,5.55617235487663,1.625,27.75,bridge,same,FB
662,12.23125,5.552375217050427,1.625,27.5,bridge,same,FB
663,12.243749999999999,5.536687731247049,1.625,27.5,bridge,same,FB
664,12.2625,5.508172505464833,1.625,27.375,bridge,same,FB
665,12.293750000000001,5.493528070357494,1.625,27.375,bridge,same,FB
666,12.3125,5.472167469587908,1.625,27.375,bridge,same,FB
667,12.33125,5.476320219056428,1.625,27.375,bridge,same,FB
668,12.35,5.466710650840842,1.625,27.25,bridge,same,FB
669,12.368749999999999,5.444575373579513,1.625,27.25,bridge,same,FB
670,12.393750000000002,5.461296655548537,1.625,27.5,bridge,same,FB
671,12.418750000000001,5.461240833722461,1.625,27.375,bridge,same,FB
672,12.4375,5.46256192578192,1.625,27.375,bridge,same,FB
673,12.450000000000001,5.462649304725066,1.625,27.375,bridge,same,FB
674,12.4625,5.469606149138678,1.625,27.5,bridge,same,FB
675,12.475,5.460585214052542,1.625,27.375,bridge,same,FB
676,12.481250000000001,5.4642282916817955,1.625,27.5,bridge,same,FB
677,12.5,5.458130392255995,1.75,27.375,bridge,same,FB
678,12.50625,5.468407233970208,1.75,27.5,bridge,same,FB
679,12.5375,5.464822958740994,1.75,27.5,bridge,same,FB
680,12.543749999999998,5.435066549356173,1.75,27.25,bridge,same,FB
681,12.543750000000001,5.422686992932887,2.0,27.25,bridge,same,FB
682,12.55625,5.424082356583127,2.0,27.25,bridge,same,FB
683,12.556250000000002,5.413172205591167,2.125,27.25,bridge,same,FB
684,12.575000000000001,5.4076805571999005,2.125,27.125,bridge,same,FB
685,12.5875,5.4150395881385105,2.125,27.125,bridge,same,FB
686,12.606250000000001,5.412850041070671,2.125,27.0,bridge,same,FB
687,12.61875,5.395159672346707,2.125,26.75,bridge,same,FB
688,12.625,5.377149253706091,2.125,26.75,bridge,same,FB
689,12.65625,5.366236877831959,2.125,26.625,bridge,same,FB
690,12.643749999999999,5.357976322402084,2.125,26.625,bridge,same,FB
691,12.649999999999999,5.346972145644289,2.125,26.625,bridge,same,FB
692,12.675,5.3539641565386695,2.125,26.625,bridge,same,FB
693,12.712499999999999,5.349094818655523,2.125,26.625,bridge,same,FB
694,12.737499999999999,5.341344018587024,2.125,26.625,bridge,same,FB
695,12.737499999999999,5.345102356301763,2.125,26.625,bridge,same,FB
696,12.718749999999998,5.324073167693384,2.125,26.625,bridge,same,FB
697,12.731250000000001,5.33578498324879,2.125,26.625,bridge,same,FB
698,12.74375,5.310087602758885,2.25,26.5,bridge,same,FB
699,12.768749999999999,5.310734262198605,2.25,26.375,bridge,same,FB
700,12.431249999999999,5.508246929606282,6.875,31.0,bridge,same,cl
701,12.45625,5.516987014359087,6.875,31.25,bridge,same,cl
702,12.468750000000002,5.522455347375153,7.0,31.375,bridge,same,cl
703,12.45625,5.501836006689748,7.0,31.25,bridge,same,cl
704,12.45,5.477559453297747,7.0,31.125,bridge,same,cl
705,12.475000000000001,5.459708493151464,6.875,31.125,bridge,same,cl
706,12.50625,5.44155835221202,6.875,31.0,bridge,same,cl
707,12.50625,5.442052294859044,6.875,31.0,bridge,same,cl
708,12.50625,5.421942748035004,6.875,31.0,bridge,same,cl
709,12.493749999999999,5.413004096984649,7.0,31.0,bridge,same,cl
710,12.49375,5.385702202980615,7.0,30.875,bridge,same,cl
711,12.49375,5.369983356246466,7.0,30.75,bridge,same,cl
712,12.525,5.394810033518815,7.0,30.875,bridge,same,cl
713,12.53125,5.382777457108944,6.875,30.625,bridge,same,cl
714,12.525,5.382213651262448,6.875,30.625,bridge,same,cl
715,12.54375,5.385007286067951,6.75,30.75,bridge,same,cl
716,12.55625,5.3964088333284606,6.75,30.875,bridge,same,cl
717,12.5625,5.3882767298099585,6.75,30.875,bridge,same,cl
718,12.581249999999999,5.393970245072274,6.625,30.875,bridge,same,cl
719,12.59375,5.384545431923802,6.625,30.875,bridge,same,cl
720,12.618749999999999,5.351285681368886,6.625,30.625,bridge,same,cl
721,12.631250000000001,5.347929216637825,6.625,30.625,bridge,same,cl
722,12.63125,5.346358062675187,6.625,30.625,bridge,same,cl
723,12.6375,5.316988210818035,6.625,30.5,bridge,same,cl
724,12.65625,5.293326398626854,6.625,30.25,bridge,same,cl
725,12.662500000000001,5.299459335771292,6.625,30.25,bridge,same,cl
726,12.675,5.276661070326757,6.625,30.125,bridge,same,cl
727,12.7,5.2428507369099275,6.625,30.125,bridge,same,cl
728,12.706249999999999,5.242073979514145,6.625,30.0,bridge,same,cl
729,12.718750000000002,5.252693279992719,6.625,30.125,bridge,same,cl
730,12.71875,5.246360667424419,6.625,30.125,bridge,same,cl
731,12.7125,5.244474898787257,6.625,30.125,bridge,same,cl
732,12.71875,5.247760304601917,6.5,30.125,bridge,same,cl
733,12.7375,5.250869461977443,6.5,30.125,bridge,same,cl
734,12.75,5.244187816065418,6.5,30.125,bridge,same,cl
735,12.762500000000001,5.235543723944575,6.5,29.875,bridge,same,cl
736,12.762500000000001,5.258851126074915,6.5,29.875,bridge,same,cl
737,12.7875,5.254737725975882,6.5,29.875,bridge,same,cl
738,12.79375,5.265535261357848,6.625,29.875,bridge,same,cl
739,12.799999999999999,5.263952425376895,6.625,29.875,bridge,same,cl
740,12.81875,5.267954095812221,6.75,29.875,bridge,same,cl
741,12.837499999999999,5.252453520299841,6.75,29.75,bridge,same,cl
742,12.85625,5.218562821956389,6.875,29.75,bridge,same,cl
743,12.881250000000001,5.227266286954177,6.875,29.75,bridge,same,cl
744,12.9,5.220103172910118,6.875,29.875,bridge,same,cl
745,12.912500000000001,5.216432473451134,6.875,29.875,bridge,same,cl
746,12.925,5.209721576850333,6.875,29.875,bridge,same,cl
747,12.950000000000001,5.18419812898216,6.875,29.625,bridge,same,cl
748,12.9375,5.172437050644695,6.875,29.625,bridge,same,cl
749,12.94375,5.148676177206073,6.875,29.625,bridge,same,cl
750,12.96875,5.155439537726194,6.875,29.625,bridge,same,cl
751,12.98125,5.183504015927616,6.75,29.875,bridge,same,cl
752,12.987499999999999,5.159124671104038,6.75,29.75,bridge,same,cl
753,12.999999999999998,5.160815289043041,6.75,29.75,bridge,same,cl
754,13.018749999999997,5.154892952871407,6.75,29.75,bridge,same,cl
755,13.037500000000001,5.156155522548388,6.75,29.75,bridge,same,cl
756,13.0625,5.152869077451471,6.625,29.75,bridge,same,cl
757,13.068750000000001,5.162387670696004,6.625,29.875,bridge,same,cl
758,13.08125,5.127575700511696,6.625,29.75,bridge,same,cl
759,13.087499999999999,5.1200237831172775,6.625,29.5,bridge,same,cl
760,13.093749999999998,5.145554025815044,6.625,29.75,bridge,same,cl
761,13.081249999999999,5.151867355505734,6.625,29.75,bridge,same,cl
762,13.09375,5.144737057787806,6.625,29.75,bridge,same,cl
763,13.09375,5.150305483740616,6.625,29.75,bridge,same,cl
764,13.112499999999999,5.1616795682806185,6.625,29.875,bridge,same,cl
765,13.125,5.161133682751263,6.75,29.875,bridge,same,cl
766,13.1375,5.157035207633084,6.625,29.875,bridge,same,cl
767,13.1625,5.168816411450147,6.625,29.875,bridge,same,cl
768,13.187499999999998,5.148358126335509,6.625,29.625,bridge,same,cl
769,13.187499999999998,5.144343281591387,6.75,29.625,bridge,same,cl
770,13.174999999999999,5.136589854433992,6.75,29.5,bridge,same,cl
771,13.174999999999999,5.145372103834355,6.625,29.625,bridge,same,cl
772,13.19375,5.146617999287451,6.625,29.625,bridge,same,cl
773,13.20625,5.150718169084976,6.625,29.5,bridge,same,cl
774,13.20625,5.142446473261857,6.625,29.625,bridge,same,cl
775,13.21875,5.121732257949363,6.625,29.625,bridge,same,cl
776,13.2125,5.114782872720102,6.625,29.5,bridge,same,cl
777,13.225000000000001,5.101827689353439,6.625,29.5,bridge,same,cl
778,13.212500000000002,5.073772828920484,6.625,29.25,bridge,same,cl
779,13.2,5.063969814464478,6.625,29.125,bridge,same,cl
780,13.20625,5.041509349674276,6.75,28.875,bridge,same,cl
781,13.237499999999999,5.034378691092611,6.75,28.875,bridge,same,cl
782,13.25625,5.047407004621178,6.75,28.875,bridge,same,cl
783,13.262499999999998,5.060402051616728,6.75,29.0,bridge,same,cl
784,13.274999999999999,5.041593701753729,6.75,29.0,bridge,same,cl
785,13.293749999999998,5.055068774882493,6.75,29.0,bridge,same,cl
786,13.293749999999998,5.0488929296492735,6.875,28.875,bridge,same,cl
787,13.299999999999999,5.0370875992541375,7.0,28.875,bridge,same,cl
788,13.2875,5.042431396120645,7.0,28.875,bridge,same,cl
789,13.306249999999999,5.014255376867957,6.875,28.875,bridge,same,cl
790,13.30625,4.978151724422059,6.875,28.75,bridge,same,cl
791,13.325,4.978189353991434,6.875,28.75,bridge,same,cl
792,13.325,4.957923000332277,6.875,28.75,bridge,same,cl
793,13.331249999999999,4.962257139015183,6.875,28.75,bridge,same,cl
794,13.3375,4.941316101639233,7.125,28.625,bridge,same,cl
795,13.34375,4.926382011189738,7.125,28.375,bridge,same,cl
796,13.36875,4.915591952321022,7.125,28.5,bridge,same,cl
797,13.387500000000001,4.907140388352022,7.125,28.625,bridge,same,cl
798,13.381250000000001,4.907874167744382,7.125,28.5,bridge,same,cl
799,13.381250000000001,4.885529023608002,7.0,28.375,bridge,same,cl
